Unnamed: 0	Title	Study ID	Author	Distributor	URI	Topic	Summary	Time Period(s)	Geographic Coverage	Data Type	Access	License	DOI	Data Language	Version	Unit of Analysis	Universe / Population	Sampling Procedure	Collection method	Funding Agency	Grant ID	Alternative title	Series	Date of collection	Sampling Rate	Bibliographic Citation	Datafile URI	Related Studies	Related Publications	Publisher	Provider
1595	嘉興蔵（万曆版大藏經）続第216帙 第2冊	KA216_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA216_02/KA216_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1596	嘉興蔵（万曆版大藏經）続第216帙 第3冊	KA216_03	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA216_03/KA216_03.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1597	嘉興蔵（万曆版大藏經）続第216帙 第4冊	KA216_04	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA216_04/KA216_04.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1598	嘉興蔵（万曆版大藏經）続第217帙 第1冊	KA217_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA217_01/KA217_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1599	嘉興蔵（万曆版大藏經）続第217帙 第2冊	KA217_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA217_02/KA217_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1600	嘉興蔵（万曆版大藏經）続第218帙 第1冊	KA218_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA218_01/KA218_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1601	嘉興蔵（万曆版大藏經）続第219帙 第1冊	KA219_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA219_01/KA219_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1602	嘉興蔵（万曆版大藏經）続第220帙 第1冊	KA220_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA220_01/KA220_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1603	嘉興蔵（万曆版大藏經）続第220帙 第2冊	KA220_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA220_02/KA220_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1604	嘉興蔵（万曆版大藏經）続第222帙 第1冊	KA222_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA222_01/KA222_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1605	嘉興蔵（万曆版大藏經）続第224帙 第1冊	KA224_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA224_01/KA224_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1606	嘉興蔵（万曆版大藏經）続第224帙 第2冊	KA224_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA224_02/KA224_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1607	嘉興蔵（万曆版大藏經）続第224帙 第3冊	KA224_03	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA224_03/KA224_03.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1608	嘉興蔵（万曆版大藏經）続第224帙 第4冊	KA224_04	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA224_04/KA224_04.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1609	嘉興蔵（万曆版大藏經）続第224帙 第5冊	KA224_05	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA224_05/KA224_05.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1610	嘉興蔵（万曆版大藏經）続第224帙 第6冊	KA224_06	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA224_06/KA224_06.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1611	嘉興蔵（万曆版大藏經）続第225帙 第1冊	KA225_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA225_01/KA225_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1612	嘉興蔵（万曆版大藏經）続第225帙 第2冊	KA225_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA225_02/KA225_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1613	嘉興蔵（万曆版大藏經）続第225帙 第3冊	KA225_03	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA225_03/KA225_03.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1614	嘉興蔵（万曆版大藏經）続第225帙 第4冊	KA225_04	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA225_04/KA225_04.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1615	嘉興蔵（万曆版大藏經）続第225帙 第5冊	KA225_05	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA225_05/KA225_05.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1616	嘉興蔵（万曆版大藏經）続第225帙 第6冊	KA225_06	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA225_06/KA225_06.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1617	嘉興蔵（万曆版大藏經）続第226帙 第1冊	KA226_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA226_01/KA226_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1618	嘉興蔵（万曆版大藏經）続第226帙 第2冊	KA226_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA226_02/KA226_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1619	嘉興蔵（万曆版大藏經）続第228帙 第1冊	KA228_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA228_01/KA228_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1620	嘉興蔵（万曆版大藏經）続第228帙 第2冊	KA228_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA228_02/KA228_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1621	嘉興蔵（万曆版大藏經）続第229帙 第1冊	KA229_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA229_01/KA229_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1622	嘉興蔵（万曆版大藏經）続第230帙 第1冊	KA230_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA230_01/KA230_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1623	嘉興蔵（万曆版大藏經）続第231帙 第1冊	KA231_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA231_01/KA231_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1624	嘉興蔵（万曆版大藏經）続第231帙 第2冊	KA231_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA231_02/KA231_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1625	嘉興蔵（万曆版大藏經）続第231帙 第3冊	KA231_03	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA231_03/KA231_03.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1626	嘉興蔵（万曆版大藏經）続第231帙 第4冊	KA231_04	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA231_04/KA231_04.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1627	嘉興蔵（万曆版大藏經）続第232帙 第1冊	KA232_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA232_01/KA232_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1628	嘉興蔵（万曆版大藏經）続第233帙 第1冊	KA233_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA233_01/KA233_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1629	嘉興蔵（万曆版大藏經）続第234帙 第1冊	KA234_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA234_01/KA234_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1630	嘉興蔵（万曆版大藏經）続第238帙 第1冊	KA238_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA238_01/KA238_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1631	嘉興蔵（万曆版大藏經）続第240帙 第1冊	KA240_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA240_01/KA240_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1632	嘉興蔵（万曆版大藏經）続第241帙 第1冊	KA241_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA241_01/KA241_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1633	嘉興蔵（万曆版大藏經）続第242帙 第1冊	KA242_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA242_01/KA242_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1634	嘉興蔵（万曆版大藏經）続第242帙 第2冊	KA242_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA242_02/KA242_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1635	嘉興蔵（万曆版大藏經）続第243帙 第1冊	KA243_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA243_01/KA243_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1636	嘉興蔵（万曆版大藏經）続第244帙 第1冊	KA244_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA244_01/KA244_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1637	嘉興蔵（万曆版大藏經）続第245帙 第1冊	KA245_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA245_01/KA245_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1638	嘉興蔵（万曆版大藏經）続第245帙 第2冊	KA245_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA245_02/KA245_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1639	嘉興蔵（万曆版大藏經）続第246帙 第1冊	KA246_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA246_01/KA246_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1640	嘉興蔵（万曆版大藏經）続第246帙 第2冊	KA246_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA246_02/KA246_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1641	嘉興蔵（万曆版大藏經）続第248帙 第1冊	KA248_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA248_01/KA248_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1642	嘉興蔵（万曆版大藏經）続第249帙 第1冊	KA249_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA249_01/KA249_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1643	嘉興蔵（万曆版大藏經）続第249帙 第2冊	KA249_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA249_02/KA249_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1644	嘉興蔵（万曆版大藏經）続第249帙 第3冊	KA249_03	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA249_03/KA249_03.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1645	嘉興蔵（万曆版大藏經）続第250帙 第1冊	KA250_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA250_01/KA250_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1646	嘉興蔵（万曆版大藏經）続第250帙 第2冊	KA250_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA250_02/KA250_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1647	嘉興蔵（万曆版大藏經）続第252帙 第1冊	KA252_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA252_01/KA252_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1648	嘉興蔵（万曆版大藏經）続第254帙 第1冊	KA254_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA254_01/KA254_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1649	嘉興蔵（万曆版大藏經）続第255帙 第1冊	KA255_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA255_01/KA255_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1650	嘉興蔵（万曆版大藏經）続第256帙 第257帙 第1冊	KA256_257_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA256_257_01/KA256_257_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1651	嘉興蔵（万曆版大藏經）続第258帙 第1冊	KA258_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA258_01/KA258_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1652	嘉興蔵（万曆版大藏經）続第259帙 第1冊	KA259_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA259_01/KA259_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1653	嘉興蔵（万曆版大藏經）続第260帙 第1冊	KA260_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA260_01/KA260_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1654	嘉興蔵（万曆版大藏經）続第261帙 第1冊	KA261_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA261_01/KA261_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1655	嘉興蔵（万曆版大藏經）続第262帙 第1冊	KA262_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA262_01/KA262_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1656	嘉興蔵（万曆版大藏經）続第262帙 第2冊	KA262_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA262_02/KA262_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1657	嘉興蔵（万曆版大藏經）続第266帙 第1冊	KA266_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA266_01/KA266_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1658	嘉興蔵（万曆版大藏經）続第271帙 第1冊	KA271_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA271_01/KA271_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1659	嘉興蔵（万曆版大藏經）続第271帙 第2冊	KA271_02	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA271_02/KA271_02.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1660	嘉興蔵（万曆版大藏經）続第272帙 第1冊	KA272_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA272_01/KA272_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1661	嘉興蔵（万曆版大藏經）続第273帙 第1冊	KA273_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA273_01/KA273_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1662	嘉興蔵（万曆版大藏經）続第274帙 第1冊	KA274_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA274_01/KA274_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1663	嘉興蔵（万曆版大藏經）続第275帙 第1冊	KA275_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA275_01/KA275_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
1664	嘉興蔵（万曆版大藏經）続第276帙 第1冊	KA276_01	嘉興楞厳寺	General Library in the University of Tokyo, Council for Promotion of Study of Daizokyo, and the SAT Daizōkyō Text Database Committee	https://dzkimgs.l.u-tokyo.ac.jp/kakouzou/KA276_01/KA276_01.pdf					5.1	open access	http://creativecommons.org/licenses/by/4.0/		zh									万曆版大藏經							嘉興楞厳寺	
